,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume
18,2016-11-10,38.209999084472656,38.321998596191406,36.08399963378906,37.06999969482422,37.06999969482422,33751500,2016-11-10,778.8099975585938,778.8300170898438,717.7000122070312,742.3800048828125,742.3800048828125,12747000,2016-11-10,71.48999786376953,71.5,66.76000213623047,67.7699966430664,66.86646270751953,21732000,2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,25.565595626831055,228538000
19,2016-11-11,36.847999572753906,37.7760009765625,36.599998474121094,37.71200180053711,37.71200180053711,19942500,2016-11-11,735.72998046875,743.260009765625,728.9000244140625,739.010009765625,739.010009765625,6622800,2016-11-11,79.51000213623047,88.7699966430664,78.5,87.97000122070312,86.79715728759766,54383600,2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,25.717388153076172,136575600
20,2016-11-14,37.599998474121094,37.650001525878906,35.63800048828125,36.290000915527344,36.290000915527344,32761000,2016-11-14,745.510009765625,746.0,710.0999755859375,719.0700073242188,719.0700073242188,7321300,2016-11-14,88.08999633789062,88.19000244140625,83.62000274658203,83.63999938964844,82.52487182617188,33719900,2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,25.0722599029541,204702000
21,2016-11-15,36.555999755859375,37.2859992980957,36.40999984741211,36.75400161743164,36.75400161743164,19510000,2016-11-15,730.0,746.780029296875,725.989990234375,743.239990234375,743.239990234375,6755800,2016-11-15,84.29000091552734,87.44999694824219,83.93000030517578,86.19000244140625,85.04087829589844,15652300,2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,25.404314041137695,129058000
22,2016-11-16,36.529998779296875,36.94599914550781,36.242000579833984,36.7859992980957,36.7859992980957,17172000,2016-11-16,739.8800048828125,749.8699951171875,735.6099853515625,746.489990234375,746.489990234375,3648800,2016-11-16,87.33999633789062,92.55999755859375,86.3499984741211,91.62999725341797,90.4083480834961,24699600,2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,26.087387084960938,235362000
23,2016-11-17,36.698001861572266,37.89799880981445,36.422000885009766,37.731998443603516,37.731998443603516,24435500,2016-11-17,749.3200073242188,757.5,748.0,756.4000244140625,756.4000244140625,3690100,2016-11-17,92.30999755859375,94.79000091552734,90.6500015258789,92.38999938964844,91.158203125,20824700,2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,26.077896118164062,110528000
24,2016-11-18,38.130001068115234,38.599998474121094,37.0,37.00400161743164,37.00400161743164,26051500,2016-11-18,761.0,767.739990234375,757.6400146484375,760.1599731445312,760.1599731445312,4373400,2016-11-18,92.38999938964844,94.33000183105469,91.80000305175781,93.36000061035156,92.11528778076172,14401500,2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,26.103992462158203,113715600
25,2016-11-21,37.007999420166016,37.77799987792969,36.88199996948242,36.90399932861328,36.90399932861328,21805000,2016-11-21,766.0,780.3499755859375,765.1099853515625,780.0,780.0,4614600,2016-11-21,94.08999633789062,94.3499984741211,92.4000015258789,92.9800033569336,91.74034881591797,10910900,2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,26.50008201599121,117058400
26,2016-11-22,37.167999267578125,38.29399871826172,36.742000579833984,38.23400115966797,38.23400115966797,28017000,2016-11-22,788.1699829101562,792.4000244140625,781.0,785.3300170898438,785.3300170898438,5311300,2016-11-22,93.30000305175781,93.73999786376953,92.37999725341797,93.6500015258789,92.40141296386719,8259200,2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,26.516681671142578,103862000
27,2016-11-23,38.12200164794922,39.12799835205078,37.79999923706055,38.62799835205078,38.62799835205078,24459500,2016-11-23,781.72998046875,781.75,773.1199951171875,780.1199951171875,780.1199951171875,3540300,2016-11-23,93.72000122070312,95.25,92.7699966430664,93.97000122070312,92.85596466064453,11080900,2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,26.38149070739746,109705600
28,2016-11-25,38.72800064086914,39.448001861572266,38.72800064086914,39.33000183105469,39.33000183105469,11830500,2016-11-25,786.5,786.75,777.9000244140625,780.3699951171875,780.3699951171875,1837100,2016-11-25,94.41999816894531,95.0999984741211,93.41000366210938,94.16000366210938,93.0437240600586,4889100,2016-11-25,27.782499313354492,27.967500686645508,27.737499237060547,27.947500228881836,26.514312744140625,45903600
29,2016-11-28,39.09600067138672,39.869998931884766,38.90999984741211,39.2239990234375,39.2239990234375,22646000,2016-11-28,776.989990234375,777.0,764.239990234375,766.77001953125,766.77001953125,4438800,2016-11-28,93.87000274658203,94.73999786376953,93.5999984741211,94.11000061035156,92.99430847167969,6968400,2016-11-28,27.857500076293945,28.11750030517578,27.84749984741211,27.892499923706055,26.46213150024414,108776000
30,2016-11-29,39.11199951171875,39.34600067138672,37.900001525878906,37.91400146484375,37.91400146484375,22196500,2016-11-29,768.0,769.8900146484375,761.3200073242188,762.52001953125,762.52001953125,3272300,2016-11-29,94.0,94.44000244140625,92.52999877929688,93.25,92.14450073242188,11114200,2016-11-29,27.69499969482422,28.00749969482422,27.517499923706055,27.864999771118164,26.436044692993164,114115200
31,2016-11-30,38.20000076293945,38.37799835205078,37.5,37.880001068115234,37.880001068115234,17735500,2016-11-30,762.0,768.0900268554688,750.25,750.5700073242188,750.5700073242188,4625900,2016-11-30,93.5999984741211,94.16000366210938,92.0999984741211,92.19999694824219,91.10694122314453,11012500,2016-11-30,27.899999618530273,28.049999237060547,27.5674991607666,27.6299991607666,26.21309471130371,144649200
32,2016-12-01,37.650001525878906,37.70600128173828,36.20000076293945,36.375999450683594,36.375999450683594,25632000,2016-12-01,752.4099731445312,753.3699951171875,738.030029296875,743.6500244140625,743.6500244140625,4666000,2016-12-01,92.0999984741211,92.16999816894531,84.7699966430664,87.63999938964844,86.60101318359375,25888100,2016-12-01,27.592500686645508,27.735000610351562,27.25749969482422,27.372499465942383,25.968799591064453,148347600
33,2016-12-02,36.57600021362305,36.97600173950195,36.0,36.29399871826172,36.29399871826172,20211500,2016-12-02,743.4000244140625,748.489990234375,736.7000122070312,740.3400268554688,740.3400268554688,3561300,2016-12-02,86.25,88.80000305175781,85.12000274658203,88.44999694824219,87.40140533447266,11957300,2016-12-02,27.292499542236328,27.522499084472656,27.212499618530273,27.475000381469727,26.066043853759766,106112000
34,2016-12-05,36.50199890136719,37.77799987792969,36.50199890136719,37.36000061035156,37.36000061035156,20361000,2016-12-05,745.0,761.489990234375,742.0,759.3599853515625,759.3599853515625,4314700,2016-12-05,89.98999786376953,92.61000061035156,89.0,91.87999725341797,90.79072570800781,15057100,2016-12-05,27.5,27.50749969482422,27.0625,27.27750015258789,25.878671646118164,137298000
35,2016-12-06,37.104000091552734,37.316001892089844,36.5359992980957,37.16999816894531,37.16999816894531,16958000,2016-12-06,763.989990234375,768.239990234375,757.25,764.719970703125,764.719970703125,3794700,2016-12-06,92.20999908447266,93.7300033569336,91.56999969482422,93.38999938964844,92.28284454345703,12469900,2016-12-06,27.375,27.59000015258789,27.297500610351562,27.487499237060547,26.077896118164062,104782000
36,2016-12-07,37.22999954223633,38.68000030517578,37.0,38.630001068115234,38.630001068115234,27309500,2016-12-07,764.5499877929688,770.4199829101562,755.8200073242188,770.4199829101562,770.4199829101562,3684900,2016-12-07,92.83999633789062,95.30000305175781,92.0999984741211,95.06999969482422,93.94292449951172,12020100,2016-12-07,27.315000534057617,27.797500610351562,27.290000915527344,27.75749969482422,26.334060668945312,119994800
37,2016-12-08,38.40999984741211,38.5,37.90800094604492,38.45800018310547,38.45800018310547,15970500,2016-12-08,771.8699951171875,773.7899780273438,765.1900024414062,767.3300170898438,767.3300170898438,3189600,2016-12-08,95.19000244140625,96.62000274658203,93.05000305175781,93.4800033569336,92.37179565429688,9538600,2016-12-08,27.71500015258789,28.107500076293945,27.649999618530273,28.030000686645508,26.592580795288086,108273200
38,2016-12-09,38.17399978637695,38.768001556396484,38.1619987487793,38.43600082397461,38.43600082397461,13612500,2016-12-09,770.0,770.25,765.3400268554688,768.6599731445312,768.6599731445312,2470900,2016-12-09,94.19999694824219,94.2699966430664,90.70999908447266,91.81999969482422,90.7314682006836,9557800,2016-12-09,28.077499389648438,28.674999237060547,28.077499389648438,28.487499237060547,27.02661895751953,137610400
39,2016-12-12,38.560001373291016,38.88399887084961,38.236000061035156,38.486000061035156,38.486000061035156,12194500,2016-12-12,766.4000244140625,766.8900146484375,757.2000122070312,760.1199951171875,760.1199951171875,2963900,2016-12-12,89.8499984741211,89.94999694824219,87.54000091552734,89.58999633789062,88.52790832519531,15033300,2016-12-12,28.322500228881836,28.75,28.122499465942383,28.325000762939453,26.87245750427246,105497600
40,2016-12-13,38.63600158691406,40.25600051879883,38.599998474121094,39.630001068115234,39.630001068115234,34119500,2016-12-13,764.9600219726562,782.4600219726562,762.0,774.3400268554688,774.3400268554688,5285300,2016-12-13,90.08999633789062,92.29000091552734,90.05000305175781,91.16999816894531,90.08914947509766,9694900,2016-12-13,28.459999084472656,28.979999542236328,28.4375,28.797500610351562,27.32072639465332,174935200
41,2016-12-14,39.74800109863281,40.599998474121094,39.35200119018555,39.737998962402344,39.737998962402344,20754500,2016-12-14,778.25,780.8599853515625,762.8099975585938,768.8200073242188,768.8200073242188,5454800,2016-12-14,92.54000091552734,97.11000061035156,91.56999969482422,96.44999694824219,95.30657196044922,24599500,2016-12-14,28.760000228881836,29.049999237060547,28.7450008392334,28.797500610351562,27.32072639465332,136127200
42,2016-12-15,39.68199920654297,40.14799880981445,39.47800064086914,39.51599884033203,39.51599884033203,16098000,2016-12-15,766.280029296875,769.0999755859375,760.3099975585938,761.0,761.0,3801900,2016-12-15,96.9000015258789,99.94000244140625,96.5999984741211,98.70999908447266,97.5397720336914,18663700,2016-12-15,28.844999313354492,29.1825008392334,28.8075008392334,28.954999923706055,27.470144271850586,186098000
43,2016-12-16,39.61600112915039,40.518001556396484,39.52000045776367,40.49800109863281,40.49800109863281,18984500,2016-12-16,765.0,765.1300048828125,754.0,757.77001953125,757.77001953125,4848200,2016-12-16,99.83000183105469,100.69999694824219,97.7300033569336,100.41000366210938,99.2196273803711,27238200,2016-12-16,29.11750030517578,29.125,28.912500381469727,28.99250030517578,27.50572395324707,177404400
44,2016-12-19,40.49800109863281,40.88999938964844,39.96799850463867,40.54600143432617,40.54600143432617,17440500,2016-12-19,758.8900146484375,770.5,756.1599731445312,766.0,766.0,3113200,2016-12-19,99.69999694824219,102.44999694824219,99.0,101.62999725341797,100.42516326904297,18616400,2016-12-19,28.950000762939453,29.344999313354492,28.9375,29.15999984741211,27.66463279724121,111117600
45,2016-12-20,40.61000061035156,41.79999923706055,40.5,41.757999420166016,41.757999420166016,23445500,2016-12-20,768.6500244140625,774.3900146484375,767.7100219726562,771.219970703125,771.219970703125,2703600,2016-12-20,104.58000183105469,106.12999725341797,104.12000274658203,105.16999816894531,103.92318725585938,21201400,2016-12-20,29.184999465942383,29.375,29.170000076293945,29.237499237060547,27.738157272338867,85700000
46,2016-12-21,41.689998626708984,42.44599914550781,41.481998443603516,41.540000915527344,41.540000915527344,26038000,2016-12-21,770.0,771.219970703125,765.7000122070312,770.5999755859375,770.5999755859375,2044600,2016-12-21,105.63999938964844,105.94999694824219,103.70999908447266,105.83000183105469,104.57536315917969,14403400,2016-12-21,29.200000762939453,29.350000381469727,29.19499969482422,29.264999389648438,27.764249801635742,95132800
47,2016-12-22,41.64400100708008,41.99800109863281,41.29999923706055,41.689998626708984,41.689998626708984,15555500,2016-12-22,768.1199951171875,771.2100219726562,763.02001953125,766.3400268554688,766.3400268554688,2543600,2016-12-22,106.81999969482422,108.87000274658203,106.52999877929688,107.11000061035156,105.8401870727539,17965300,2016-12-22,29.087499618530273,29.127500534057617,28.90999984741211,29.072500228881836,27.581623077392578,104343600
48,2016-12-23,41.599998474121094,42.689998626708984,41.54199981689453,42.667999267578125,42.667999267578125,23352500,2016-12-23,764.5499877929688,766.5,757.989990234375,760.5900268554688,760.5900268554688,1981600,2016-12-23,106.37999725341797,109.83999633789062,106.2699966430664,109.77999877929688,108.4785385131836,16192300,2016-12-23,28.897499084472656,29.1299991607666,28.897499084472656,29.1299991607666,27.63616943359375,56998000
49,2016-12-27,42.97600173950195,44.45000076293945,42.88399887084961,43.90599822998047,43.90599822998047,29578500,2016-12-27,763.4000244140625,774.6500244140625,761.2000122070312,771.4000244140625,771.4000244140625,2638700,2016-12-27,112.05999755859375,117.36000061035156,111.22000122070312,117.31999969482422,115.92915344238281,29856800,2016-12-27,29.1299991607666,29.450000762939453,29.122499465942383,29.315000534057617,27.81168556213379,73187600
50,2016-12-28,44.305999755859375,44.7599983215332,43.439998626708984,43.948001861572266,43.948001861572266,18912500,2016-12-28,776.25,780.0,770.5,772.1300048828125,772.1300048828125,3301000,2016-12-28,119.5999984741211,119.93000030517578,108.69000244140625,109.25,107.95484161376953,57394100,2016-12-28,29.3799991607666,29.5049991607666,29.049999237060547,29.190000534057617,27.693099975585938,83623600
51,2016-12-29,43.71200180053711,43.84000015258789,42.82400131225586,42.93600082397461,42.93600082397461,20225000,2016-12-29,772.4000244140625,773.4000244140625,760.8499755859375,765.1500244140625,765.1500244140625,3158300,2016-12-29,104.9000015258789,111.48999786376953,102.80000305175781,111.43000030517578,110.1089859008789,54384200,2016-12-29,29.112499237060547,29.27750015258789,29.100000381469727,29.1825008392334,27.68597984313965,60158000
52,2016-12-30,43.2599983215332,43.5,42.33599853515625,42.737998962402344,42.737998962402344,23213000,2016-12-30,766.469970703125,767.4000244140625,748.280029296875,749.8699951171875,749.8699951171875,4139400,2016-12-30,111.3499984741211,111.91999816894531,106.30000305175781,106.73999786376953,105.47456359863281,30323300,2016-12-30,29.162500381469727,29.299999237060547,28.857500076293945,28.954999923706055,27.470144271850586,122345200
53,2017-01-03,42.97200012207031,44.066001892089844,42.19200134277344,43.39799880981445,43.39799880981445,29616500,2017-01-03,757.9199829101562,758.760009765625,747.7000122070312,753.6699829101562,753.6699829101562,3521100,2017-01-03,104.4000015258789,106.37000274658203,99.37999725341797,102.01000213623047,100.80065155029297,37549900,2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,27.54841423034668,115127600
54,2017-01-04,42.95000076293945,45.599998474121094,42.86199951171875,45.39799880981445,45.39799880981445,56067500,2017-01-04,758.3900146484375,759.6799926757812,754.2000122070312,757.1799926757812,757.1799926757812,2510500,2017-01-04,103.4000015258789,105.5,101.52999877929688,104.38999938964844,103.15242767333984,29980500,2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,27.517581939697266,84472400
55,2017-01-05,45.284000396728516,45.49599838256836,44.38999938964844,45.349998474121094,45.349998474121094,29558500,2017-01-05,761.5499877929688,782.4000244140625,760.260009765625,780.4500122070312,780.4500122070312,5830100,2017-01-05,104.52999877929688,105.81999969482422,101.05000305175781,101.73999786376953,100.53385925292969,24607400,2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,27.657520294189453,88774400
56,2017-01-06,45.38600158691406,46.0620002746582,45.09000015258789,45.801998138427734,45.801998138427734,27639500,2017-01-06,782.3599853515625,799.4400024414062,778.47998046875,795.989990234375,795.989990234375,5986200,2017-01-06,102.8499984741211,104.25,101.19999694824219,103.0999984741211,101.87773132324219,20571400,2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.965856552124023,127007600
57,2017-01-09,45.79399871826172,46.38399887084961,45.599998474121094,46.25600051879883,46.25600051879883,19897500,2017-01-09,798.0,801.77001953125,791.77001953125,796.9199829101562,796.9199829101562,3446100,2017-01-09,103.5,108.0,103.5,107.27999877929688,106.0081787109375,22906200,2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,28.22200584411621,134247600
58,2017-01-10,46.400001525878906,46.400001525878906,45.37799835205078,45.9739990234375,45.9739990234375,18300000,2017-01-10,796.5999755859375,798.0,789.5399780273438,795.9000244140625,795.9000244140625,2558400,2017-01-10,107.80999755859375,109.19000244140625,105.62999725341797,106.47000122070312,105.20777893066406,22023000,2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,28.250471115112305,97848400
59,2017-01-11,45.81399917602539,45.99599838256836,45.33599853515625,45.94599914550781,45.94599914550781,18254000,2017-01-11,793.6599731445312,799.5,789.510009765625,799.02001953125,799.02001953125,2992800,2017-01-11,106.0,106.19999694824219,104.1500015258789,105.16000366210938,103.91329193115234,13141600,2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,28.40226173400879,110354400
60,2017-01-12,45.8120002746582,46.13999938964844,45.11600112915039,45.917999267578125,45.917999267578125,18951000,2017-01-12,800.3099975585938,814.1300048828125,799.5,813.6400146484375,813.6400146484375,4873900,2017-01-12,104.2300033569336,104.69999694824219,101.62000274658203,103.44000244140625,102.21369934082031,15640400,2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,28.28367042541504,108344800
61,2017-01-13,46.0,47.56999969482422,45.917999267578125,47.54999923706055,47.54999923706055,30465000,2017-01-13,814.3200073242188,821.6500244140625,811.4000244140625,817.1400146484375,817.1400146484375,3791900,2017-01-13,103.5999984741211,105.0,103.05999755859375,103.43000030517578,102.20381927490234,11445500,2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,28.233861923217773,104447600
62,2017-01-17,47.34000015258789,47.992000579833984,46.874000549316406,47.11600112915039,47.11600112915039,23087500,2017-01-17,815.7000122070312,816.0,803.4400024414062,809.719970703125,809.719970703125,3670500,2017-01-17,103.0,103.19999694824219,100.56999969482422,101.11000061035156,99.91132354736328,14515300,2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,28.461563110351562,137759200
63,2017-01-18,47.33000183105469,47.94200134277344,47.11600112915039,47.672000885009766,47.672000885009766,18845000,2017-01-18,809.5,811.72998046875,804.27001953125,807.47998046875,807.47998046875,2354200,2017-01-18,100.23999786376953,103.2300033569336,99.11000061035156,102.94999694824219,101.7294921875,16360600,2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,28.459182739257812,94852000
64,2017-01-19,49.45000076293945,49.736000061035156,48.150001525878906,48.75199890136719,48.75199890136719,38661500,2017-01-19,810.0,813.510009765625,807.3200073242188,809.0399780273438,809.0399780273438,2540800,2017-01-19,103.06999969482422,106.45999908447266,102.9800033569336,105.16000366210938,103.91329193115234,16121800,2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,28.409378051757812,102389200
65,2017-01-20,49.09199905395508,49.20000076293945,48.60200119018555,48.94599914550781,48.94599914550781,21021500,2017-01-20,815.280029296875,816.02001953125,806.260009765625,808.3300170898438,808.3300170898438,3376200,2017-01-20,106.08000183105469,106.80000305175781,103.12000274658203,104.01000213623047,102.77693939208984,12300600,2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,28.461563110351562,130391600
66,2017-01-23,49.16999816894531,50.178001403808594,49.099998474121094,49.784000396728516,49.784000396728516,31314500,2017-01-23,806.7999877929688,818.5,805.0800170898438,817.8800048828125,817.8800048828125,2797500,2017-01-23,103.80000305175781,105.9000015258789,103.69999694824219,105.08999633789062,103.84413146972656,9247600,2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,28.480531692504883,88200800
67,2017-01-24,50.0,50.959999084472656,49.93000030517578,50.922000885009766,50.922000885009766,24827500,2017-01-24,822.0,823.989990234375,814.5,822.4400024414062,822.4400024414062,2971700,2017-01-24,105.5,107.58000183105469,104.9000015258789,107.33000183105469,106.05757904052734,10701300,2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,28.45444107055664,92844000
68,2017-01-25,51.46200180053711,51.69200134277344,50.36000061035156,50.89400100708008,50.89400100708008,25713000,2017-01-25,825.7899780273438,837.4199829101562,825.2899780273438,836.52001953125,836.52001953125,3922600,2017-01-25,109.05000305175781,109.30000305175781,106.33000183105469,107.79000091552734,106.51212310791016,13069000,2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.907455444335938,129510400
